status,stop_id,city,direction,name,cross,routes,owl_routes,street,position,x,y,latitude,longitude
In Service,1984,CHICAGO,EB,Division & Kolmar,KOLMAR,70,,DIVISION,NS,349236.7500198791,581434.0590015422,41.902414,-87.739943
In Service,1985,CHICAGO,EB,Division & Kilbourn,KILBOURN,70,,DIVISION,NS,349340.4849708871,581432.5558060516,41.902394,-87.738693
In Service,1986,CHICAGO,EB,Division & Kostner,KOSTNER,70,,DIVISION,NS,349544.0616577116,581440.5232398895,41.902453,-87.736239
In Service,1987,CHICAGO,EB,Division & Kildare,KILDARE,70,,DIVISION,NS,349746.826077674,581445.9361072384,41.902489,-87.733795
In Service,1989,CHICAGO,EB,Division & Karlov,KARLOV,70,,DIVISION,NS,350156.08581214794,581457.1386938575,41.902564,-87.728862
In Service,1990,CHICAGO,EB,Division & Pulaski,PULASKI,70,,DIVISION,NS,350356.3673761143,581461.5517684603,41.902591,-87.726448
In Service,1991,CHICAGO,EB,Division & Springfield,SPRINGFIELD,70,,DIVISION,NS,350562.11963504495,581466.7868638254,41.902625,-87.723968
In Service,1992,CHICAGO,EB,Division & Hamlin,HAMLIN,70,,DIVISION,NS,350764.1449240559,581471.001655188,41.90265,-87.721533
In Service,1993,CHICAGO,EB,Division & Grand/Monticello,GRAND/MONTICELLO,70,,DIVISION,NS,351062.6815401877,581474.3588179338,41.902661,-87.717935
In Service,1994,CHICAGO,EB,Division & Central Park,CENTRAL PARK,70,,DIVISION,NS,351168.2820268017,581478.8936950661,41.902695,-87.716662
In Service,1995,CHICAGO,EB,3450 W Division,3450 WEST,70,,DIVISION,MB,351456.9314853332,581483.9735338199,41.902722,-87.713183
In Service,1996,CHICAGO,EB,Division & Homan,HOMAN,70,,DIVISION,NS,351577.98116467305,581486.404691273,41.902736,-87.711724
In Service,1997,CHICAGO,EB,Division & Spaulding,SPAULDING,70,,DIVISION,NS,351766.4864479477,581489.7724645786,41.902754,-87.709452
In Service,2000,CHICAGO,EB,Division & Richmond,RICHMOND,70,,DIVISION,NS,352494.77939263405,581503.7701633233,41.902832,-87.700674
In Service,2001,CHICAGO,EB,Division & Francisco,FRANCISCO,70,,DIVISION,NS,352595.4200647228,581505.6238447824,41.902842,-87.699461
In Service,2003,CHICAGO,EB,Division & Washtenaw,WASHTENAW,70,,DIVISION,NS,353004.78146164725,581513.769883494,41.902888,-87.694527
In Service,2004,CHICAGO,EB,Division & Rockwell,ROCKWELL,70,,DIVISION,NS,353215.73816826614,581521.8973752301,41.902947,-87.691984
In Service,2005,CHICAGO,EB,Division & Campbell,CAMPBELL,70,,DIVISION,NS,353410.15784451045,581522.131725035,41.902936,-87.689641
In Service,2007,CHICAGO,EB,Division & Oakley,OAKLEY,70,,DIVISION,NS,353818.2466440768,581533.8694457258,41.903014,-87.684722
In Service,2009,CHICAGO,EB,Division & Hoyne,HOYNE,70,,DIVISION,NS,354222.8470107516,581545.9372346083,41.903095,-87.679845
In Service,2011,CHICAGO,EB,Division & Wolcott,WOLCOTT,70,,DIVISION,NS,354634.29380711506,581552.4157138214,41.903125,-87.674886
In Service,2013,CHICAGO,EB,Division & Paulina,PAULINA,70,,DIVISION,NS,354998.8243122832,581563.1094361149,41.903196,-87.670492
In Service,2014,CHICAGO,EB,Division & Ashland (Blue Line),ASHLAND,70,,DIVISION,NS,355231.03530973993,581569.4615994574,41.903237,-87.667693
In Service,2020,CHICAGO,EB,Division & Elston,ELSTON,70,,DIVISION,NS,356002.7297438921,581592.8192794528,41.903393,-87.658391
In Service,2022,CHICAGO,EB,Division & Cherry,CHERRY,70,,DIVISION,NS,356347.58536709385,581604.3159737587,41.903472,-87.654234
In Service,2028,CHICAGO,EB,Division & Larrabee,LARRABEE,70,,DIVISION,NS,357222.33027842664,581628.4003765947,41.903626,-87.64369
In Service,2029,CHICAGO,EB,Division & Cleveland,SCOTT/CLEVELAND,70,,DIVISION,NS,357426.1114422238,581630.4858702132,41.90363,-87.641234
In Service,2030,CHICAGO,EB,Division & Clybourn,CLYBOURN,70,,DIVISION,FT,357611.19282170123,581636.2024300444,41.903668,-87.639003
In Service,2032,CHICAGO,EB,311 W Division,311 WEST,70,,DIVISION,MB,357857.79837966996,581647.6442639113,41.903753,-87.63603
In Service,2033,CHICAGO,EB,Division & Wells,WELLS,70,,DIVISION,NS,357971.4439422837,581652.1234208046,41.903785,-87.63466
In Service,2034,CHICAGO,EB,Division & LaSalle,LASALLE,70,,DIVISION,NS,358097.1333195772,581655.1476125295,41.903803,-87.633145
In Service,2037,CHICAGO,SB,Dearborn & Maple,MAPLE,70,,DEARBORN,NS,358360.2482693717,581454.3624113814,41.901976,-87.629994
In Service,2038,CHICAGO,WB,Division & Clark,CLARK,70,,DIVISION,FS,358215.8031550713,581674.333848972,41.903967,-87.631713
In Service,2041,CHICAGO,WB,300 W Division,300 WEST,70,,DIVISION,MB,357813.85814639356,581663.2822927965,41.903897,-87.636558
In Service,2042,CHICAGO,WB,Division & Sedgwick,SEDGWICK,"11,70",,DIVISION,NS,357676.99080468557,581657.2845169355,41.903853,-87.638208
In Service,2043,CHICAGO,WB,Division & Clybourn,CLYBOURN,70,,DIVISION,FS,357526.9106628532,581653.6262651698,41.903831,-87.640017
In Service,2045,CHICAGO,WB,Division & Larrabee,LARRABEE,70,,DIVISION,FS,357237.53939294664,581646.0727836277,41.903784,-87.643505
In Service,2048,CHICAGO,WB,Division & Halsted,HALSTED,70,,DIVISION,NS,356865.46473537345,581635.0929421199,41.903712,-87.64799
In Service,2051,CHICAGO,WB,Division & Cherry,CHERRY,70,,DIVISION,NS,356362.63160355383,581621.8741054747,41.903629,-87.654051
In Service,2053,CHICAGO,WB,Division & Elston,ELSTON,70,,DIVISION,FS,355957.1007900177,581612.6763147553,41.903575,-87.658939
In Service,2055,CHICAGO,WB,Division & Noble,NOBLE,70,,DIVISION,NS,355663.0998832787,581602.7068164577,41.903506,-87.662483
In Service,2056,CHICAGO,WB,Division & Cleaver,CLEAVER,70,,DIVISION,NS,355559.47184043686,581601.0085646557,41.903498,-87.663732
In Service,2059,CHICAGO,WB,Division & Ashland (Blue Line),ASHLAND,70,,DIVISION,NS,355264.2912939702,581593.2678696299,41.903449,-87.66729
In Service,2060,CHICAGO,WB,Division & Paulina,PAULINA,70,,DIVISION,NS,355014.18005898444,581583.999331114,41.903383,-87.670305
In Service,2061,CHICAGO,WB,Division & Wood,WOOD,70,,DIVISION,NS,354858.66106919106,581575.2458481546,41.903315,-87.67218
In Service,2062,CHICAGO,WB,Division & Wolcott,WOLCOTT,70,,DIVISION,NS,354655.1920214217,581575.6799551608,41.903333,-87.674632
In Service,2063,CHICAGO,WB,Division & Damen,DAMEN,70,,DIVISION,NS,354465.23211532447,581567.4482358913,41.903272,-87.676922
In Service,2064,CHICAGO,WB,Division & Hoyne,HOYNE,70,,DIVISION,NS,354251.8958564511,581566.9297698829,41.903282,-87.679493
In Service,2065,CHICAGO,WB,Division & Leavitt,LEAVITT,70,,DIVISION,NS,354040.8767276501,581556.3273896358,41.903201,-87.682037
In Service,2066,CHICAGO,WB,Division & Oakley,OAKLEY,70,,DIVISION,NS,353845.83424798324,581550.7394510506,41.903164,-87.684388
In Service,2068,CHICAGO,WB,Division & Campbell,CAMPBELL,70,,DIVISION,NS,353439.2328896109,581528.9034139543,41.902995,-87.68929
In Service,2069,CHICAGO,WB,Division & Rockwell,ROCKWELL,70,,DIVISION,NS,353240.1759266481,581527.4117484479,41.902995,-87.691689
In Service,2070,CHICAGO,WB,Division & Washtenaw,WASHTENAW,70,,DIVISION,NS,353032.65552724333,581525.8625880457,41.902995,-87.69419
In Service,2072,CHICAGO,WB,Division & Francisco,FRANCISCO,70,,DIVISION,MT,352599.047248429,581520.0904535932,41.902972,-87.699416
In Service,2073,CHICAGO,WB,Division & Richmond,RICHMOND,70,,DIVISION,MT,352499.3934697975,581519.465825784,41.902973,-87.700617
In Service,2074,CHICAGO,WB,Division & Humboldt,HUMBOLDT,70,,DIVISION,NS,352371.63487729174,581515.4145666444,41.902945,-87.702157
In Service,2075,CHICAGO,WB,Division & Kedzie,KEDZIE,70,,DIVISION,FS,351978.71574247046,581516.9774678011,41.902985,-87.706892
In Service,2076,CHICAGO,WB,Division & Spaulding,SPAULDING,70,,DIVISION,NS,351800.8185242868,581504.1287834223,41.902881,-87.709037
In Service,2078,CHICAGO,WB,3450 W Division,3450 WEST,70,,DIVISION,MB,351467.3850221934,581495.7120006406,41.902827,-87.713056
In Service,2079,CHICAGO,WB,Division & Central Park,CENTRAL PARK,70,,DIVISION,NS,351194.21325657814,581496.1857101482,41.902849,-87.716348
In Service,2081,CHICAGO,WB,Division & Hamlin,HAMLIN,70,,DIVISION,NS,350781.78596330126,581487.344433146,41.902796,-87.721319
In Service,2082,CHICAGO,WB,Division & Springfield,SPRINGFIELD,70,,DIVISION,NS,350567.78746130224,581486.598461226,41.902803,-87.723898
In Service,2083,CHICAGO,WB,Division & Pulaski,PULASKI,70,,DIVISION,NS,350385.28770308313,581478.8619509696,41.902745,-87.726098
In Service,2084,CHICAGO,WB,Division & Karlov,KARLOV,70,,DIVISION,NS,350175.7541139925,581468.6069401117,41.902666,-87.728624
In Service,2085,CHICAGO,WB,Division & Keeler,KEELER,70,,DIVISION,NS,349969.8860775867,581468.0473421288,41.902674,-87.731105
In Service,2086,CHICAGO,WB,Division & Kildare,KILDARE,70,,DIVISION,NS,349765.13871415914,581461.5034981647,41.902628,-87.733573
In Service,2087,CHICAGO,WB,Division & Kostner,KOSTNER,70,,DIVISION,NS,349560.8275973494,581451.8584955231,41.902554,-87.736036
In Service,2089,CHICAGO,WB,Division & Kolmar,KOLMAR,70,,DIVISION,NT,349237.61050839623,581441.6180252387,41.902482,-87.739932
In Service,2090,CHICAGO,WB,4659 W Division,4659 WEST,70,,DIVISION,MB,348938.66869041685,581436.7796011929,41.902457,-87.743535
In Service,2092,CHICAGO,WB,Division & Lamon,LAMON,70,,DIVISION,NS,348539.7781682868,581425.8288239184,41.902383,-87.748343
In Service,2093,CHICAGO,WB,Division & Lavergne,LAVERGNE,70,,DIVISION,NS,348339.32781604317,581421.6878903798,41.902358,-87.750759
In Service,2094,CHICAGO,WB,Division & Leclaire,LECLAIRE,70,,DIVISION,NS,348136.744734424,581413.8727290456,41.9023,-87.753201
In Service,2096,CHICAGO,WB,Division & Lockwood,LOCKWOOD,70,,DIVISION,NS,347727.2571071863,581411.4485763188,41.902303,-87.758136
In Service,2097,CHICAGO,WB,Division & Long,LONG,70,,DIVISION,NS,347508.24411282723,581403.5411715866,41.902245,-87.760776
In Service,2098,CHICAGO,WB,Division & Pine,PINE,70,,DIVISION,NS,347270.76287808287,581402.6265871818,41.902251,-87.763638
In Service,2099,CHICAGO,WB,Division & Central,CENTRAL,70,,DIVISION,NS,347114.2147197457,581397.4789614681,41.902214,-87.765525
In Service,2100,CHICAGO,WB,Division & Waller,WALLER,70,,DIVISION,NS,346907.3390735233,581398.6674004495,41.902237,-87.768018
In Service,2101,CHICAGO,WB,Division & Menard,MENARD,70,,DIVISION,NS,346708.0217787651,581386.1382685112,41.902136,-87.770421
In Service,2102,CHICAGO,WB,Division & Mayfield,MAYFIELD,70,,DIVISION,NS,346510.194775202,581386.7311887102,41.902153,-87.772805
In Service,2103,CHICAGO,NB,Chicago State University,TERMINAL,4,,CHICAGO STATE UNIVERSITY,TERM,360280.1001918302,561375.8662770165,41.721068,-87.608898
In Service,2104,CHICAGO,WB,95th Street & Eberhart,EBERHART,"3,N5,95E,111",N5,95TH STREET,NS,360059.59099442384,561483.4219237475,41.722053,-87.611537
In Service,2105,CHICAGO,WB,95th Street & King Drive,KING DRIVE,"3,N5,95E,100,111",N5,95TH STREET,NS,359857.4450730905,561475.50975568,41.721997,-87.613967
In Service,2106,CHICAGO,NB,King Drive & 94th Street,94TH STREET,3,,KING DRIVE,FS,359850.81455338193,561671.4997859935,41.723762,-87.614027
In Service,2107,CHICAGO,NB,King Drive & 93rd Street,93RD STREET,3,,KING DRIVE,FS,359845.5631439294,561881.7188658151,41.725655,-87.614069
In Service,2108,CHICAGO,NB,King Drive & Burnside,BURNSIDE,3,,KING DRIVE,FS,359834.8576680426,562027.6916838282,41.72697,-87.614183
In Service,2109,CHICAGO,NB,King Drive & 91st Street,91ST STREET,3,,KING DRIVE,FS,359827.82857473503,562281.4370436015,41.729255,-87.614242
In Service,2110,CHICAGO,NB,King Drive & 90th Street,90TH STREET,3,,KING DRIVE,FS,359823.11316782975,562487.3289132789,41.731109,-87.614278
In Service,2111,CHICAGO,NB,King Drive & 89th Street,89TH STREET,3,,KING DRIVE,FS,359821.2710364631,562687.9132961213,41.732915,-87.61428
In Service,2112,CHICAGO,NB,King Drive & 88th Street,88TH STREET,3,,KING DRIVE,FS,359815.4625148939,562885.2434554533,41.734692,-87.61433
In Service,2113,CHICAGO,NB,King Drive & 87th Street,87TH STREET,3,,KING DRIVE,FS,359802.6349473297,563106.1738384638,41.736682,-87.614462
In Service,2114,CHICAGO,NB,King Drive & 86th Street,86TH STREET,3,,KING DRIVE,FS,359805.7302341812,563293.3596780271,41.738367,-87.614406
In Service,2115,CHICAGO,NB,King Drive & 85th Street,85TH STREET,3,,KING DRIVE,FS,359798.5309002083,563497.8982297454,41.740209,-87.614472
In Service,2116,CHICAGO,NB,King Drive & 84th Street,84TH STREET,3,,KING DRIVE,FS,359794.36413550307,563707.9048177161,41.7421,-87.614501
In Service,2117,CHICAGO,NB,King Drive & 83rd Street,83RD STREET,3,,KING DRIVE,FS,359791.5490694491,563905.4824438337,41.743879,-87.614515
In Service,2118,CHICAGO,NB,King Drive & 82nd Street,82ND STREET,3,,KING DRIVE,FS,359781.8298767904,564112.999149298,41.745748,-87.614611
In Service,2119,CHICAGO,NB,King Drive & 81st Street,81ST STREET,3,,KING DRIVE,FS,359764.03373548476,564321.5592171141,41.747627,-87.614804
In Service,2120,CHICAGO,NB,King Drive & 80th Street,80TH STREET,3,,KING DRIVE,FS,359759.83037407947,564516.1264262903,41.749379,-87.614835
In Service,2121,CHICAGO,NB,King Drive & 79th Street,79TH STREET,3,,KING DRIVE,FS,359754.96483505017,564730.2372640345,41.751307,-87.614872
In Service,2122,CHICAGO,NB,King Drive & 78th Street,78TH STREET,3,,KING DRIVE,FS,359750.5804796014,564926.5802762286,41.753075,-87.614905
In Service,2123,CHICAGO,NB,King Drive & 77th Street,77TH STREET,3,,KING DRIVE,FS,359754.6034731248,565122.1049608565,41.754835,-87.614837
In Service,2124,CHICAGO,NB,King Drive & 76th Street,76TH STREET,3,,KING DRIVE,FS,359745.32968668337,565326.2935512828,41.756674,-87.614928
In Service,2125,CHICAGO,NB,King Drive & 75th Street,75TH STREET,3,,KING DRIVE,FS,359734.64685189736,565539.9117831554,41.758598,-87.615035
In Service,2126,CHICAGO,NB,King Drive & 74th Street,74TH STREET,3,,KING DRIVE,FS,359726.8246549053,565739.6696500337,41.760397,-87.615109
In Service,2128,CHICAGO,NB,King Drive & 72nd Street,72ND STREET,3,,KING DRIVE,FS,359717.9682854449,566143.0187847046,41.764029,-87.615175
In Service,2129,CHICAGO,NB,King Drive & 71st Street,71ST STREET,3,,KING DRIVE,FS,359719.8718866318,566343.3023418044,41.765832,-87.615132
In Service,2130,CHICAGO,NB,King Drive & 70th Street,70TH STREET,3,,KING DRIVE,FS,359716.43043274665,566546.3182013142,41.76766,-87.615153
In Service,2131,CHICAGO,NB,King Drive & 69th Street,69TH STREET,3,,KING DRIVE,FS,359704.43963291595,566747.4855467004,41.769472,-87.615277
In Service,2132,CHICAGO,NB,King Drive & Anthony,ANTHONY,3,,KING DRIVE,NS,359700.3704041628,566856.4159359592,41.770453,-87.615315
In Service,2133,CHICAGO,NB,King Drive & Marquette Rd/S. Chicago,SOUTH CHICAGO/MARQUETTE,3,,KING DRIVE,NS,359695.3456065665,567099.7389006766,41.772644,-87.615351
In Service,2134,CHICAGO,NB,King Drive & Marquette Rd,MARQUETTE RD,3,,KING DRIVE,FS,359693.889834767,567154.5977172396,41.773138,-87.615363
In Service,2135,CHICAGO,NB,King Drive & 66th Street,66TH STREET,3,,KING DRIVE,FS,359688.94771174504,567358.1566770638,41.774971,-87.615402
In Service,2136,CHICAGO,NB,King Drive & 65th Street,65TH STREET,3,,KING DRIVE,FS,359683.0952067005,567551.2670596653,41.77671,-87.615453
In Service,2137,CHICAGO,NB,King Drive & 64th Street,64TH STREET,3,,KING DRIVE,NS,359677.95648401714,567728.610817364,41.778307,-87.615497
In Service,2138,CHICAGO,NB,King Drive & 63rd Street (Green Line),63RD STREET,3,,KING DRIVE,FS,359672.57313968794,567965.1555436265,41.780437,-87.615538
In Service,2139,CHICAGO,NB,King Drive & 62nd Street,62ND STREET,3,,KING DRIVE,FS,359665.83882299415,568164.3678740201,41.782231,-87.615599
In Service,2140,CHICAGO,NB,King Drive & 61st Street,61ST STREET,3,,KING DRIVE,FS,359660.74413340836,568366.3708287802,41.78405,-87.61564
In Service,2141,CHICAGO,NB,King Drive & 60th Street,60TH STREET,3,,KING DRIVE,NS,359655.79264831205,568541.2727227625,41.785625,-87.615682
In Service,2142,CHICAGO,NB,King Drive & 59th Street,59TH STREET,3,,KING DRIVE,FT,359651.9138776851,568766.944943699,41.787657,-87.615706
In Service,2143,CHICAGO,NB,King Drive & 58th Street,58TH STREET,3,,KING DRIVE,NT,359645.4800152508,568950.1652096913,41.789307,-87.615765
In Service,2145,CHICAGO,NB,King Drive & 56th Street,56TH STREET,3,,KING DRIVE,MT,359633.30937250715,569372.593625795,41.793111,-87.615869
In Service,2146,CHICAGO,NB,King Drive & Garfield,GARFIELD (south leg),3,,KING DRIVE,NS,359629.61921373446,569515.9609507299,41.794402,-87.615899
In Service,2147,CHICAGO,NB,King Drive & Garfield,GARFIELD (north leg),3,,KING DRIVE,FS,359627.7137550896,569584.9227775475,41.795023,-87.615915
In Service,2148,CHICAGO,NB,King Drive & 54th Street,54TH STREET,3,,KING DRIVE,FT,359622.2387935475,569782.8132187584,41.796805,-87.615961
In Service,2149,CHICAGO,NB,King Drive & 53rd Street,53RD STREET,3,,KING DRIVE,NT,359618.999311537,569961.8395720341,41.798417,-87.615982
In Service,2150,CHICAGO,NB,5200 S King Drive,5200 SOUTH,3,,KING DRIVE,MB,359611.8114578071,570165.8249793407,41.800254,-87.616048
In Service,2151,CHICAGO,NB,King Drive & 51st Street,51ST STREET,3,,KING DRIVE,FS,359612.9353229456,570399.6480178472,41.802359,-87.616011
In Service,2152,CHICAGO,NB,King Drive & 50th Street,50TH STREET,3,,KING DRIVE,FS,359585.99547681614,570590.3618575142,41.804078,-87.616316
In Service,2153,CHICAGO,NB,King Drive & 49th Street,49TH STREET,3,,KING DRIVE,FS,359579.36290430155,570787.6875778707,41.805855,-87.616376
In Service,2154,CHICAGO,NB,King Drive & 48th Street,48TH STREET,3,,KING DRIVE,FS,359573.26655679784,571000.4573252558,41.807771,-87.616428
In Service,2155,CHICAGO,NB,King Drive & 47th Street,47TH STREET,3,,KING DRIVE,FS,359565.81335645076,571206.5512940382,41.809627,-87.616497
In Service,2156,CHICAGO,NB,King Drive & 46th Street,46TH STREET,3,,KING DRIVE,FS,359560.2829742357,571401.3316611986,41.811381,-87.616544
In Service,2157,CHICAGO,NB,King Drive & 45th Street,45TH STREET,3,,KING DRIVE,FS,359561.53196195455,571600.2784314076,41.813172,-87.616509
In Service,2158,CHICAGO,NB,King Drive & 44th Street,44TH STREET,3,,KING DRIVE,FS,359550.73282278015,571799.124768151,41.814963,-87.616619
In Service,2159,CHICAGO,NB,King Drive & 43rd Street,43RD STREET,3,,KING DRIVE,FS,359560.0905395098,572012.1348341826,41.81688,-87.616485
In Service,2160,CHICAGO,NB,King Drive & 42nd Street,42ND STREET,3,,KING DRIVE,FS,359538.46607530396,572203.8932322452,41.818608,-87.616726
In Service,2161,CHICAGO,NB,King Drive & 41st Street,41ST STREET,3,,KING DRIVE,FS,359534.21391115786,572404.9048025572,41.820418,-87.616757
In Service,2162,CHICAGO,NB,King Drive & Oakwood Boulevard,OAKWOOD BOULEVARD,3,,KING DRIVE,NS,359525.32122137485,572644.3099497576,41.822574,-87.61684
In Service,2163,CHICAGO,NB,King Drive & Pershing,PERSHING,3,,KING DRIVE,FS,359519.2374988392,572795.988730795,41.82394,-87.616898
In Service,2164,CHICAGO,NB,King Drive & 38th Street,38TH STREET,3,,KING DRIVE,FT,359514.91566619766,572995.4448431395,41.825736,-87.61693
In Service,2165,CHICAGO,NB,King Drive & 37th Street,37TH STREET,3,,KING DRIVE,FS,359510.91296657623,573206.4555676027,41.827636,-87.616957
In Service,2166,CHICAGO,NB,3600 S King Drive,3600 SOUTH,3,,KING DRIVE,MB,359505.22782826284,573380.1308315782,41.8292,-87.617008
In Service,2167,CHICAGO,NB,King Drive & 35th Street,35TH STREET,3,,KING DRIVE,FS,359516.0046753579,573631.9187254928,41.831466,-87.616853
In Service,2168,CHICAGO,NB,King Drive & 33rd Place,33RD PLACE,3,,KING DRIVE,NS,359510.064119358,573856.131536018,41.833485,-87.616902
In Service,2169,CHICAGO,NB,King Drive & 33rd Street,33RD STREET,3,,KING DRIVE,FS,359506.0489927323,574018.82437406,41.83495,-87.616934
In Service,2170,CHICAGO,NB,King Drive & 32nd Street,32ND STREET,3,,KING DRIVE,FS,359501.69213898975,574222.5014599821,41.836784,-87.616966
In Service,2171,CHICAGO,NB,King Drive & 31st Street,31ST STREET,3,,KING DRIVE,NS,359495.1437332661,574390.1716864337,41.838294,-87.617028
In Service,2178,CHICAGO,NB,King Drive & 30th Street,30TH STREET,3,,KING DRIVE,NT,359489.74843961594,574549.0765625999,41.839725,-87.617077
In Service,2179,CHICAGO,NB,King Drive & 29th Street,29TH STREET,3,,KING DRIVE,FS,359479.64861900266,574833.9025800115,41.84229,-87.61717
In Service,2180,CHICAGO,NB,2800 S King Drive,2800 SOUTH,3,,KING DRIVE,MB,359481.9889795551,574951.6628161385,41.84335,-87.61713
In Service,2181,CHICAGO,NB,King Drive & 26th Street,26TH STREET,3,,KING DRIVE,NS,359472.51569141063,575191.2862197199,41.845508,-87.61722
In Service,2185,CHICAGO,WB,Cermak & Prairie,PRAIRIE,"3,21,129",,CERMAK,NS,359193.2649619351,576024.0339773719,41.853026,-87.620499
In Service,2188,CHICAGO,NB,Michigan & Madison,MADISON,"3,4,6,26,143",N4,MICHIGAN,FT,358858.5988509484,579280.3579824826,41.882367,-87.624205
In Service,2192,CHICAGO,SB,McCormick Place,McCORMICK SQ (2300 S),"3,21,129",,KING DRIVE,NT,359315.1393072202,575808.7812388653,41.851079,-87.619053
In Service,2193,CHICAGO,SB,King Drive & 25th Street,25TH STREET,"3,21",,KING DRIVE,FS,359421.34229874256,575392.018699365,41.847319,-87.617816
In Service,2194,CHICAGO,SB,King Drive & 26th Street,26TH STREET,3,,KING DRIVE,FS,359427.05360773276,575185.0202404355,41.845455,-87.617768
In Service,2195,CHICAGO,SB,2800 S King Drive,2800 SOUTH,3,,KING DRIVE,MB,359433.3073740703,574952.8120821313,41.843364,-87.617716
